# www.neaspec.com
# Scan:	 	3D (PsHet)
# Project:	 	Test
# Description:	 	single_wg_20mu_3d
# Date:	 	05/08/2024 14:41:00
# Scanner Center Position (X, Y):	[µm]	70.08	48.92	 
# Rotation:	[°]	+88	 	 
# Scan Area (X, Y, Z):	[µm]	4.000	0.000	0.500
# Pixel Area (X, Y, Z):	[px]	40	1	250
# Averaging:	 	1	 	 
# Integration time:	[ms]	49	 	 
# Laser Source:	 	Tunable VIS
# Detector:	 	NIR
# Target Wavelength:	[µm]		 	 
# Demodulation Mode:	 	PsHet
# Tip Frequency:	[Hz]	263,187.244	 	 
# Tip Amplitude:	[mV]	12.100	 	 
# Tapping Amplitude:	[nm]	76.231	 	 
# Modulation Frequency:	[Hz]	304.390	 	 
# Modulation Amplitude:	[mV]	10,000.000	 	 
# Modulation Offset:	[mV]	-4,526.203	 	 
# Setpoint:	[%]	79.53	 	 
# Regulator (P, I, D):	 	2.054942	2.808500	1.000000
# Tip Potential:	[mV]	0.000	 	 
# M1A Scaling:	[nm/V]	14.000	 	 
# Q-Factor:	 	457.3	 	 
# Version:	 	1.10.9592.0
Row	Column	Run	Depth	Z	M	EA	EP	M0A	M0P	M1A	M1P	M2A	M2P	M3A	M3P	M4A	M4P	M5A	M5P	O0A	O0P	O1A	O1P	O2A	O2P	O3A	O3P	O4A	O4P	O5A	O5P	
0	0	0	66	5.201599E-07	NaN	NaN	NaN	182.8976	0	84.47153	1.060004	0.001858941	-0.9172232	0.000723497	-1.543303	0.0007678721	0.6357746	0	0	443.5952	0	0.04523779	2.885996	0.008166458	1.773033	0.007365142	-0.9500335	0.01315567	-2.373141	0	0	
0	0	0	67	5.221847E-07	NaN	NaN	NaN	182.9044	0	84.52573	1.059799	0.001865626	1.541837	0.0005238805	-2.764215	0.001388682	2.529917	0	0	443.6134	0	0.04645095	2.797506	0.01708671	2.091137	0.002041206	-1.955537	0.008974876	-0.7713969	0	0	
0	0	0	68	5.241927E-07	NaN	NaN	NaN	182.8673	0	84.55096	1.059835	0.0001994338	1.346826	0.0002552747	0.76941	0.0001865313	-2.358182	0	0	443.6223	0	0.04777576	2.720303	0.01631229	2.185936	0.01135204	-1.61099	0.01024038	-2.065621	0	0	
0	0	0	69	5.262008E-07	NaN	NaN	NaN	182.8909	0	84.5294	1.059815	0.001486695	1.204688	0.0002074105	2.534529	0.0009326603	0.9592478	0	0	443.6197	0	0.0452632	2.789558	0.006319284	2.351248	0.005172468	-2.961429	0.01302356	1.940509	0	0	
0	0	0	70	5.282088E-07	NaN	NaN	NaN	182.8666	0	84.51224	1.059564	0.003382727	1.539356	0.001215818	-2.160988	0.0009690757	-2.330797	0	0	443.6181	0	0.04426533	2.817054	0.01606416	2.45787	0.009820776	-0.6547719	0.0122538	1.350579	0	0	
0	0	0	71	5.302001E-07	NaN	NaN	NaN	182.8572	0	84.52908	1.060069	0.001875491	1.238266	0.000175113	-2.605568	0.0004786506	-2.938806	0	0	443.6226	0	0.04416966	2.731709	0.004766733	2.212438	0.006043515	1.954494	0.008128176	2.800351	0	0	
0	0	0	72	5.322248E-07	NaN	NaN	NaN	182.851	0	84.5155	1.059762	0.003561179	1.796086	0.0003381934	-1.671697	0.0006776294	0.6590316	0	0	443.6207	0	0.04501032	2.75703	0.01107501	1.408127	0.005482824	-2.363201	0.005519137	0.8366403	0	0	
0	0	0	73	5.342329E-07	NaN	NaN	NaN	182.8468	0	84.5348	1.059842	0.00247519	0.8938095	0.0004271968	1.522737	0.001374634	0.2865171	0	0	443.6104	0	0.0476633	2.739139	0.01036107	1.091641	0.003934746	2.854398	0.002397009	-1.608188	0	0	
0	0	0	74	5.362409E-07	NaN	NaN	NaN	182.8364	0	84.55229	1.059947	0.002719278	1.12892	0.0007413737	-1.156925	0.001707983	2.414764	0	0	443.5899	0	0.04250821	2.867763	0.009690835	2.160131	0.01075913	1.525899	0.008778215	-1.154376	0	0	
0	0	0	75	5.382322E-07	NaN	NaN	NaN	182.8532	0	84.55191	1.060334	0.005152092	1.484066	0.001059517	-2.803735	0.0004741194	-0.09041277	0	0	443.582	0	0.04355991	2.838836	0.009764344	2.830616	0.001702863	1.225869	0.004220572	-2.590929	0	0	
